_id,company,category,group,modelNumber,size,color,costPrice,markUp,mrp,hsn,additionalIdentifier,billingDescription,UOM
65293da516276a61f95c23a6,Kliq,Handle,Mortise,KQRH 999,Rose,Rosegold Glossy,10000,1.22,12200,8302.42.00,,Kliq-Mortise-Handle-KQRH 999-Rose-Rosegold Glossy,Set
65293da716276a61f95c23a8,Kliq,Handle,Mortise,KQRH 999,Rose,Rosegold Graphite,2832,1.22,3455,8302.42.00,,Kliq-Mortise-Handle-KQRH 999-Rose-Rosegold Graphite,Set
65293daa16276a61f95c23aa,Kliq,Handle,Mortise,KQRH 999,Rose,Black Matt,2832,1.22,3455,8302.42.00,,Kliq-Mortise-Handle-KQRH 999-Rose-Black Matt,Set
65293dab16276a61f95c23ac,Kliq,Handle,Mortise,KQRH 999,Rose,Antic Brass Matt,2832,1.22,3455,8302.42.00,,Kliq-Mortise-Handle-KQRH 999-Rose-Antic Brass Matt,Set
65293dad16276a61f95c23ae,Kliq,Handle,Mortise,KQRH 999,Rose,SS Matt,2832,1.22,3455,8302.42.00,,Kliq-Mortise-Handle-KQRH 999-Rose-SS Matt,Set
65293daf16276a61f95c23b0,Kliq,Handle,Mortise,KQRH 5100,Rose,Black Glossy + Rosegold Glossy,3304,1.22,4031,8302.42.00,,Kliq-Mortise-Handle-KQRH 5100-Rose-Black Glossy + Rosegold Glossy,Set
65293db016276a61f95c23b2,Kliq,Handle,Mortise,KQRH 5100,Rose,Black Matt + Black Glossy,3304,1.22,4031,8302.42.00,,Kliq-Mortise-Handle-KQRH 5100-Rose-Black Matt + Black Glossy,Set
65293db316276a61f95c23b4,Kliq,Handle,Mortise,KQRH 5100,Rose,Grey Graphite + Antic Brass Matt,3304,1.22,4031,8302.42.00,,Kliq-Mortise-Handle-KQRH 5100-Rose-Grey Graphite + Antic Brass Matt,Set
65293db516276a61f95c23b6,Kliq,Handle,Mortise,KQRH 5100,Rose,SS Matt + Grey Graphite,3304,1.22,4031,8302.42.00,,Kliq-Mortise-Handle-KQRH 5100-Rose-SS Matt + Grey Graphite,Set
65293db616276a61f95c23b8,Kliq,Handle,Mortise,KQRH 7100,Rose,Grey Graphite + Rosegold Glossy,3776,1.22,4607,8302.42.00,,Kliq-Mortise-Handle-KQRH 7100-Rose-Grey Graphite + Rosegold Glossy,Set
65293db816276a61f95c23ba,Kliq,Handle,Mortise,KQRH 7100,Rose,Antic Brass + Gold Glossy (PVD),3776,1.22,4607,8302.42.00,,Kliq-Mortise-Handle-KQRH 7100-Rose-Antic Brass + Gold Glossy (PVD),Set
65293db916276a61f95c23bc,Kliq,Handle,Mortise,KQRH 7100,Rose,Grey Graphite + Black Glossy,3776,1.22,4607,8302.42.00,,Kliq-Mortise-Handle-KQRH 7100-Rose-Grey Graphite + Black Glossy,Set
65293dba16276a61f95c23be,Kliq,Handle,Knob,CH 555,40MM,Rosegold Glossy,708,1.49,1055,8302.42.00,CH 555,Kliq-Knob-Handle-CH 555-40MM-Rosegold Glossy,Nos
65293dbc16276a61f95c23c0,Kliq,Handle,Knob,CH 555,40MM,Rosegold Graphite,708,1.49,1055,8302.42.00,CH 555,Kliq-Knob-Handle-CH 555-40MM-Rosegold Graphite,Nos
65293dbe16276a61f95c23c2,Kliq,Handle,Knob,CH 555,40MM,Gold Glossy,708,1.49,1055,8302.42.00,CH 555,Kliq-Knob-Handle-CH 555-40MM-Gold Glossy,Nos
65293dbf16276a61f95c23c4,Kliq,Handle,Knob,CH 555,40MM,Black Glossy,708,1.49,1055,8302.42.00,CH 555,Kliq-Knob-Handle-CH 555-40MM-Black Glossy,Nos
65293dc116276a61f95c23c6,Kliq,Handle,Knob,CH 555,40MM,Black Matt,708,1.49,1055,8302.42.00,CH 555,Kliq-Knob-Handle-CH 555-40MM-Black Matt,Nos
65293dc216276a61f95c23c8,Kliq,Handle,Knob,CH 555,65MM,Rosegold Glossy,1121,1.49,1670,8302.42.00,CH 666,Kliq-Knob-Handle-CH 555-65MM-Rosegold Glossy,Nos
65293dc416276a61f95c23ca,Kliq,Handle,Knob,CH 555,65MM,Rosegold Graphite,1121,1.49,1670,8302.42.00,CH 666,Kliq-Knob-Handle-CH 555-65MM-Rosegold Graphite,Nos
65293dc516276a61f95c23cc,Kliq,Handle,Knob,CH 555,65MM,Gold Glossy,1121,1.49,1670,8302.42.00,CH 666,Kliq-Knob-Handle-CH 555-65MM-Gold Glossy,Nos
65293dc616276a61f95c23ce,Kliq,Handle,Knob,CH 555,65MM,Black Glossy,1121,1.49,1670,8302.42.00,CH 666,Kliq-Knob-Handle-CH 555-65MM-Black Glossy,Nos
65293dc816276a61f95c23d0,Kliq,Handle,Knob,CH 555,65MM,Black Matt,1121,1.49,1670,8302.42.00,CH 666,Kliq-Knob-Handle-CH 555-65MM-Black Matt,Nos
65293dc916276a61f95c23d2,Kliq,Handle,Knob,CH 777,40MM,Rosegold Glossy,885,1.49,1319,8302.42.00,CH 777,Kliq-Knob-Handle-CH 777-40MM-Rosegold Glossy,Nos
65293dcb16276a61f95c23d4,Kliq,Handle,Knob,CH 777,40MM,Rosegold Graphite,855,1.49,1274,8302.42.00,CH 777,Kliq-Knob-Handle-CH 777-40MM-Rosegold Graphite,Nos
65293dcd16276a61f95c23d6,Kliq,Handle,Knob,CH 777,40MM,Gold Glossy,855,1.49,1274,8302.42.00,CH 777,Kliq-Knob-Handle-CH 777-40MM-Gold Glossy,Nos
65293dce16276a61f95c23d8,Kliq,Handle,Knob,CH 777,40MM,Black Glossy,1298,1.49,1934,8302.42.00,CH 777,Kliq-Knob-Handle-CH 777-40MM-Black Glossy,Nos
65293dd016276a61f95c23da,Kliq,Handle,Knob,CH 777,40MM,Black Matt,1289,1.49,1921,8302.42.00,CH 777,Kliq-Knob-Handle-CH 777-40MM-Black Matt,Nos
65293dd116276a61f95c23dc,Kliq,Handle,Knob,CH 777,65MM,Rosegold Glossy,1357,1.49,2022,8302.42.00,CH 888,Kliq-Knob-Handle-CH 777-65MM-Rosegold Glossy,Nos
65293dd316276a61f95c23de,Kliq,Handle,Knob,CH 777,65MM,Rosegold Graphite,1357,1.49,2022,8302.42.00,CH 888,Kliq-Knob-Handle-CH 777-65MM-Rosegold Graphite,Nos
65293dd416276a61f95c23e0,Kliq,Handle,Knob,CH 777,65MM,Gold Glossy,1357,1.49,2022,8302.42.00,CH 888,Kliq-Knob-Handle-CH 777-65MM-Gold Glossy,Nos
65293dd616276a61f95c23e2,Kliq,Handle,Knob,CH 777,65MM,Black Glossy,2006,1.49,2989,8302.42.00,CH 888,Kliq-Knob-Handle-CH 777-65MM-Black Glossy,Nos
65293dd716276a61f95c23e4,Kliq,Handle,Knob,CH 777,65MM,Black Matt,2006,1.49,2989,8302.42.00,CH 888,Kliq-Knob-Handle-CH 777-65MM-Black Matt,Nos
65293dd916276a61f95c23e6,Kliq,Handle,Knob,CH 111,40MM,Rosegold Glossy,1121,1.49,1670,8302.42.00,CH 111,Kliq-Knob-Handle-CH 111-40MM-Rosegold Glossy,Nos
65293dda16276a61f95c23e8,Kliq,Handle,Knob,CH 111,40MM,Rosegold Graphite,1121,1.49,1670,8302.42.00,CH 111,Kliq-Knob-Handle-CH 111-40MM-Rosegold Graphite,Nos
65293ddc16276a61f95c23ea,Kliq,Handle,Knob,CH 111,40MM,Gold Glossy,1121,1.49,1670,8302.42.00,CH 111,Kliq-Knob-Handle-CH 111-40MM-Gold Glossy,Nos
65293ddd16276a61f95c23ec,Kliq,Handle,Knob,CH 111,40MM,Black Glossy,1121,1.49,1670,8302.42.00,CH 111,Kliq-Knob-Handle-CH 111-40MM-Black Glossy,Nos
65293ddf16276a61f95c23ee,Kliq,Handle,Knob,CH 111,40MM,Black Matt,1121,1.49,1670,8302.42.00,CH 111,Kliq-Knob-Handle-CH 111-40MM-Black Matt,Nos
65293de116276a61f95c23f0,Kliq,Handle,Knob,CH 111,65MM,Rosegold Glossy,1652,1.49,2461,8302.42.00,CH 222,Kliq-Knob-Handle-CH 111-65MM-Rosegold Glossy,Nos
65293de216276a61f95c23f2,Kliq,Handle,Knob,CH 111,65MM,Rosegold Graphite,1652,1.49,2461,8302.42.00,CH 222,Kliq-Knob-Handle-CH 111-65MM-Rosegold Graphite,Nos
65293de416276a61f95c23f4,Kliq,Handle,Knob,CH 111,65MM,Gold Glossy,1652,1.49,2461,8302.42.00,CH 222,Kliq-Knob-Handle-CH 111-65MM-Gold Glossy,Nos
65293de516276a61f95c23f6,Kliq,Handle,Knob,CH 111,65MM,Black Glossy,1652,1.49,2461,8302.42.00,CH 222,Kliq-Knob-Handle-CH 111-65MM-Black Glossy,Nos
65293de716276a61f95c23f8,Kliq,Handle,Knob,CH 111,65MM,Black Matt,1652,1.49,2461,8302.42.00,CH 222,Kliq-Knob-Handle-CH 111-65MM-Black Matt,Nos
65293de816276a61f95c23fa,Kliq,Handle,Knob,CH 111,100MM,Rosegold Glossy,7788,1.49,11604,8302.42.00,CH 3300,Kliq-Knob-Handle-CH 111-100MM-Rosegold Glossy,Nos
65293dea16276a61f95c23fc,Kliq,Handle,Knob,CH 111,100MM,Rosegold Graphite,7788,1.49,11604,8302.42.00,CH 3300,Kliq-Knob-Handle-CH 111-100MM-Rosegold Graphite,Nos
65293deb16276a61f95c23fe,Kliq,Handle,Knob,CH 111,100MM,Gold Glossy,7788,1.49,11604,8302.42.00,CH 3300,Kliq-Knob-Handle-CH 111-100MM-Gold Glossy,Nos
65293ded16276a61f95c2400,Kliq,Handle,Knob,CH 111,100MM,Black Glossy,7788,1.49,11604,8302.42.00,CH 3300,Kliq-Knob-Handle-CH 111-100MM-Black Glossy,Nos
65293dee16276a61f95c2402,Kliq,Handle,Knob,CH 111,100MM,Black Matt,7788,1.49,11604,8302.42.00,CH 3300,Kliq-Knob-Handle-CH 111-100MM-Black Matt,Nos
65293df016276a61f95c2404,Kliq,Handle,Knob,CH 333,45MM,Rosegold Glossy,1416,1.49,2110,8302.42.00,CH 333,Kliq-Knob-Handle-CH 333-45MM-Rosegold Glossy,Nos
65293df116276a61f95c2406,Kliq,Handle,Knob,CH 333,45MM,Rosegold Graphite,1416,1.49,2110,8302.42.00,CH 333,Kliq-Knob-Handle-CH 333-45MM-Rosegold Graphite,Nos
65293df316276a61f95c2408,Kliq,Handle,Knob,CH 333,45MM,Gold Glossy,1416,1.49,2110,8302.42.00,CH 333,Kliq-Knob-Handle-CH 333-45MM-Gold Glossy,Nos
65293df516276a61f95c240a,Kliq,Handle,Knob,CH 333,45MM,Black Glossy,1416,1.49,2110,8302.42.00,CH 333,Kliq-Knob-Handle-CH 333-45MM-Black Glossy,Nos
65293df616276a61f95c240c,Kliq,Handle,Knob,CH 333,45MM,Black Matt,1416,1.49,2110,8302.42.00,CH 333,Kliq-Knob-Handle-CH 333-45MM-Black Matt,Nos
65293df916276a61f95c240e,Kliq,Handle,Knob,CH 333,55MM,Rosegold Glossy,2065,1.49,3077,8302.42.00,CH 444,Kliq-Knob-Handle-CH 333-55MM-Rosegold Glossy,Nos
65293dfc16276a61f95c2410,Kliq,Handle,Knob,CH 333,55MM,Rosegold Graphite,2065,1.49,3077,8302.42.00,CH 444,Kliq-Knob-Handle-CH 333-55MM-Rosegold Graphite,Nos
65293dfd16276a61f95c2412,Kliq,Handle,Knob,CH 333,55MM,Gold Glossy,2065,1.49,3077,8302.42.00,CH 444,Kliq-Knob-Handle-CH 333-55MM-Gold Glossy,Nos
65293dff16276a61f95c2414,Kliq,Handle,Knob,CH 333,55MM,Black Glossy,2065,1.49,3077,8302.42.00,CH 444,Kliq-Knob-Handle-CH 333-55MM-Black Glossy,Nos
65293e0016276a61f95c2416,Kliq,Handle,Knob,CH 333,55MM,Black Matt,2065,1.49,3077,8302.42.00,CH 444,Kliq-Knob-Handle-CH 333-55MM-Black Matt,Nos
65293e0216276a61f95c2418,Kliq,Handle,Knob,KQKN 33,32MM,Rosegold Glossy,885,1.49,1319,8302.42.00,KQKN 33,Kliq-Knob-Handle-KQKN 33-32MM-Rosegold Glossy,Nos
65293e0616276a61f95c241a,Kliq,Handle,Knob,KQKN 33,32MM,Rosegold Graphite,885,1.49,1319,8302.42.00,KQKN 33,Kliq-Knob-Handle-KQKN 33-32MM-Rosegold Graphite,Nos
65293e0916276a61f95c241c,Kliq,Handle,Knob,KQKN 33,32MM,Gold Glossy,885,1.49,1319,8302.42.00,KQKN 33,Kliq-Knob-Handle-KQKN 33-32MM-Gold Glossy,Nos
65293e0b16276a61f95c241e,Kliq,Handle,Knob,KQKN 33,32MM,Black Glossy,885,1.49,1319,8302.42.00,KQKN 33,Kliq-Knob-Handle-KQKN 33-32MM-Black Glossy,Nos
65293e0c16276a61f95c2420,Kliq,Handle,Knob,KQKN 33,32MM,Black Matt,885,1.49,1319,8302.42.00,KQKN 33,Kliq-Knob-Handle-KQKN 33-32MM-Black Matt,Nos
65293e0e16276a61f95c2422,Kliq,Handle,Knob,KQKN 33,32MM,ANTIQUE,885,1.49,1319,8302.42.00,KQKN 33,Kliq-Knob-Handle-KQKN 33-32MM-ANTIQUE,Nos
65293e1016276a61f95c2424,Kliq,Handle,Knob,KQKN 33,42MM,Rosegold Glossy,1357,1.49,2022,8302.42.00,KQKN 44,Kliq-Knob-Handle-KQKN 33-42MM-Rosegold Glossy,Nos
65293e1216276a61f95c2426,Kliq,Handle,Knob,KQKN 33,42MM,Rosegold Graphite,1357,1.49,2022,8302.42.00,KQKN 44,Kliq-Knob-Handle-KQKN 33-42MM-Rosegold Graphite,Nos
65293e1316276a61f95c2428,Kliq,Handle,Knob,KQKN 33,42MM,Gold Glossy,1357,1.49,2022,8302.42.00,KQKN 44,Kliq-Knob-Handle-KQKN 33-42MM-Gold Glossy,Nos
65293e1516276a61f95c242a,Kliq,Handle,Knob,KQKN 33,42MM,Black Glossy,1357,1.49,2022,8302.42.00,KQKN 44,Kliq-Knob-Handle-KQKN 33-42MM-Black Glossy,Nos
65293e1616276a61f95c242c,Kliq,Handle,Knob,KQKN 33,42MM,Black Matt,1357,1.49,2022,8302.42.00,KQKN 44,Kliq-Knob-Handle-KQKN 33-42MM-Black Matt,Nos
65293e1716276a61f95c242e,Kliq,Handle,Knob,KQKN 33,42MM,ANTIQUE,1357,1.49,2022,8302.42.00,KQKN 44,Kliq-Knob-Handle-KQKN 33-42MM-ANTIQUE,Nos
65293e1916276a61f95c2430,Kliq,Handle,Knob,KQKN 33,100MM,Rosegold Glossy,9440,1.49,14066,8302.42.00,KQKN 4400,Kliq-Knob-Handle-KQKN 33-100MM-Rosegold Glossy,Nos
65293e1a16276a61f95c2432,Kliq,Handle,Knob,KQKN 33,100MM,Rosegold Graphite,9440,1.49,14066,8302.42.00,KQKN 4400,Kliq-Knob-Handle-KQKN 33-100MM-Rosegold Graphite,Nos
65293e1c16276a61f95c2434,Kliq,Handle,Knob,KQKN 33,100MM,Gold Glossy,9440,1.49,14066,8302.42.00,KQKN 4400,Kliq-Knob-Handle-KQKN 33-100MM-Gold Glossy,Nos
65293e1d16276a61f95c2436,Kliq,Handle,Knob,KQKN 33,100MM,Black Glossy,9440,1.49,14066,8302.42.00,KQKN 4400,Kliq-Knob-Handle-KQKN 33-100MM-Black Glossy,Nos
65293e1f16276a61f95c2438,Kliq,Handle,Knob,KQKN 33,100MM,Black Matt,9440,1.49,14066,8302.42.00,KQKN 4400,Kliq-Knob-Handle-KQKN 33-100MM-Black Matt,Nos
65293e2016276a61f95c243a,Kliq,Handle,Knob,KQKN 33,100MM,ANTIQUE,9440,1.49,14066,8302.42.00,KQKN 4400,Kliq-Knob-Handle-KQKN 33-100MM-ANTIQUE,Nos
65293e2216276a61f95c243c,Kliq,Handle,Knob,CH 999,42MM,Rose gold Graphite + Rose Gold,1475,1.49,2198,8302.42.00,,Kliq-Knob-Handle-CH 999-42MM-Rose gold Graphite + Rose Gold,Nos
65293e2316276a61f95c243e,Kliq,Handle,Knob,CH 999,42MM,Black Matt + Gold,1475,1.49,2198,8302.42.00,,Kliq-Knob-Handle-CH 999-42MM-Black Matt + Gold,Nos
65293e2516276a61f95c2440,Kliq,Handle,Knob,CH 999,65MM,Rose gold Graphite + Rose Gold,2596,1.49,3868,8302.42.00,,Kliq-Knob-Handle-CH 999-65MM-Rose gold Graphite + Rose Gold,Nos
65293e2616276a61f95c2442,Kliq,Handle,Knob,CH 999,65MM,Black Matt + Gold,2596,1.49,3868,8302.42.00,,Kliq-Knob-Handle-CH 999-65MM-Black Matt + Gold,Nos
65293e2816276a61f95c2444,Kliq,Handle,Knob,CH 999,100MM,Rose gold Graphite + Rose Gold,8968,1.49,13362,8302.42.00,,Kliq-Knob-Handle-CH 999-100MM-Rose gold Graphite + Rose Gold,Nos
65293e2916276a61f95c2446,Kliq,Handle,Knob,CH 999,100MM,Black Matt + Gold,8968,1.49,13362,8302.42.00,,Kliq-Knob-Handle-CH 999-100MM-Black Matt + Gold,Nos
65293e2b16276a61f95c2448,Kliq,Handle,Knob,KQKN 11,28MM,Rosegold Graphite+ROSEGOLDGIOSSY,1357,1.49,2022,8302.42.00,KQKN 11,Kliq-Knob-Handle-KQKN 11-28MM-Rosegold Graphite+ROSEGOLDGIOSSY,Nos
65293e2c16276a61f95c244a,Kliq,Handle,Knob,KQKN 11,28MM,Black Matt + GoldGIOSSY +GOLDGIOSSY,1357,1.49,2022,8302.42.00,KQKN 11,Kliq-Knob-Handle-KQKN 11-28MM-Black Matt + GoldGIOSSY +GOLDGIOSSY,Nos
65293e2d16276a61f95c244c,Kliq,Handle,Knob,KQKN 11,28MM,BLACKMATT+BLACKGIOSSY,1357,1.49,2022,8302.42.00,KQKN 11,Kliq-Knob-Handle-KQKN 11-28MM-BLACKMATT+BLACKGIOSSY,Nos
65293e2f16276a61f95c244e,Kliq,Handle,Knob,KQKN 11,42MM,Rosegold Graphite+ROSEGOLDGIOSSY,1770,1.49,2637,8302.42.00,KQKN 22,Kliq-Knob-Handle-KQKN 11-42MM-Rosegold Graphite+ROSEGOLDGIOSSY,Nos
65293e3016276a61f95c2450,Kliq,Handle,Knob,KQKN 11,42MM,Black Matt + GoldGIOSSY +GOLDGIOSSY,1770,1.49,2637,8302.42.00,KQKN 22,Kliq-Knob-Handle-KQKN 11-42MM-Black Matt + GoldGIOSSY +GOLDGIOSSY,Nos
65293e3216276a61f95c2452,Kliq,Handle,Knob,KQKN 11,42MM,BLACKMATT+BLACKGIOSSY,1770,1.49,2637,8302.42.00,KQKN 22,Kliq-Knob-Handle-KQKN 11-42MM-BLACKMATT+BLACKGIOSSY,Nos
65293e3416276a61f95c2454,Kliq,Handle,Knob,KQJI KNURLING,19MM,Antic Brass Matt,590,1.49,879,8302.42.00,,Kliq-Knob-Handle-KQJI KNURLING-19MM-Antic Brass Matt,Nos
65293e3516276a61f95c2456,Kliq,Handle,Knob,KQJI KNURLING,19MM,ANTIC COPPER MATT,590,1.49,879,8302.42.00,,Kliq-Knob-Handle-KQJI KNURLING-19MM-ANTIC COPPER MATT,Nos
65293e3816276a61f95c2458,Kliq,Handle,Knob,KQJI KNURLING,19MM,BLACK MATT,590,1.49,879,8302.42.00,,Kliq-Knob-Handle-KQJI KNURLING-19MM-BLACK MATT,Nos
65293e3916276a61f95c245a,Kliq,Handle,Knob,KQKN 55,40MM,Rosegold Glossy,855,1.49,1274,8302.42.00,KQKN 55,Kliq-Knob-Handle-KQKN 55-40MM-Rosegold Glossy,Nos
65293e3b16276a61f95c245c,Kliq,Handle,Knob,KQKN 55,40MM,Rosegold Graphite,855,1.49,1274,8302.42.00,KQKN 55,Kliq-Knob-Handle-KQKN 55-40MM-Rosegold Graphite,Nos
65293e3c16276a61f95c245e,Kliq,Handle,Knob,KQKN 55,40MM,Gold Glossy,855,1.49,1274,8302.42.00,KQKN 55,Kliq-Knob-Handle-KQKN 55-40MM-Gold Glossy,Nos
65293e3e16276a61f95c2460,Kliq,Handle,Knob,KQKN 55,40MM,Black Glossy,1003,1.49,1494,8302.42.00,KQKN 55,Kliq-Knob-Handle-KQKN 55-40MM-Black Glossy,Nos
65293e3f16276a61f95c2462,Kliq,Handle,Knob,KQKN 55,40MM,Black Matt,1003,1.49,1494,8302.42.00,KQKN 55,Kliq-Knob-Handle-KQKN 55-40MM-Black Matt,Nos
65293e4116276a61f95c2464,Kliq,Handle,Knob,KQKN 55,65MM,Rosegold Glossy,1357,1.49,2022,8302.42.00,KQKN 66,Kliq-Knob-Handle-KQKN 55-65MM-Rosegold Glossy,Nos
65293e4216276a61f95c2466,Kliq,Handle,Knob,KQKN 55,65MM,Rosegold Graphite,1357,1.49,2022,8302.42.00,KQKN 66,Kliq-Knob-Handle-KQKN 55-65MM-Rosegold Graphite,Nos
65293e4416276a61f95c2468,Kliq,Handle,Knob,KQKN 55,65MM,Gold Glossy,1357,1.49,2022,8302.42.00,KQKN 66,Kliq-Knob-Handle-KQKN 55-65MM-Gold Glossy,Nos
65293e4516276a61f95c246a,Kliq,Handle,Knob,KQKN 55,65MM,Black Glossy,1475,1.49,2198,8302.42.00,KQKN 66,Kliq-Knob-Handle-KQKN 55-65MM-Black Glossy,Nos
65293e4716276a61f95c246c,Kliq,Handle,Knob,KQKN 55,65MM,Black Matt,1475,1.49,2198,8302.42.00,KQKN 66,Kliq-Knob-Handle-KQKN 55-65MM-Black Matt,Nos
65293e4816276a61f95c246e,Kliq,Handle,Knob,KNURLING KnobS,45MM,Rosegold Glossy,590,1.49,879,8302.42.00,,Kliq-Knob-Handle-KNURLING KnobS-45MM-Rosegold Glossy,Nos
65293e4916276a61f95c2470,Kliq,Handle,Knob,KNURLING KnobS,45MM,Rosegold Graphite,590,1.49,879,8302.42.00,,Kliq-Knob-Handle-KNURLING KnobS-45MM-Rosegold Graphite,Nos
65293e4b16276a61f95c2472,Kliq,Handle,Knob,KNURLING KnobS,45MM,GREY GRAPHITE,590,1.49,879,8302.42.00,,Kliq-Knob-Handle-KNURLING KnobS-45MM-GREY GRAPHITE,Nos
65293e4c16276a61f95c2474,Kliq,Handle,Knob,KNURLING KnobS,45MM,ANTIC BRASS MATT,590,1.49,879,8302.42.00,,Kliq-Knob-Handle-KNURLING KnobS-45MM-ANTIC BRASS MATT,Nos
65293e4e16276a61f95c2476,Kliq,Handle,Knob,T KNURLING,65MM,Rosegold Glossy,826,1.49,1231,8302.42.00,,Kliq-Knob-Handle-T KNURLING-65MM-Rosegold Glossy,Nos
65293e4f16276a61f95c2478,Kliq,Handle,Knob,T KNURLING,65MM,ANTIC BRASS MATT,826,1.49,1231,8302.42.00,,Kliq-Knob-Handle-T KNURLING-65MM-ANTIC BRASS MATT,Nos
65293e5116276a61f95c247a,Kliq,Handle,Knob,T KNURLING,65MM,Black Matt,826,1.49,1231,8302.42.00,,Kliq-Knob-Handle-T KNURLING-65MM-Black Matt,Nos
65293e5216276a61f95c247c,Kliq,Handle,Knob,T KNURLING,65MM,Gold,826,1.49,1231,8302.42.00,,Kliq-Knob-Handle-T KNURLING-65MM-Gold,Nos
65293e5416276a61f95c247e,Kliq,Handle,Knob,CH 700,Small,Rosegold Glossy,649,1.49,967,8302.42.00,CH 700,Kliq-Knob-Handle-CH 700-Small-Rosegold Glossy,Nos
65293e5516276a61f95c2480,Kliq,Handle,Knob,CH 700,Small,Rosegold Graphite,649,1.49,967,8302.42.00,CH 700,Kliq-Knob-Handle-CH 700-Small-Rosegold Graphite,Nos
65293e5716276a61f95c2482,Kliq,Handle,Knob,CH 700,Small,BLACK GIOSSY,649,1.49,967,8302.42.00,CH 700,Kliq-Knob-Handle-CH 700-Small-BLACK GIOSSY,Nos
65293e5816276a61f95c2484,Kliq,Handle,Knob,CH 700,Small,BLACK MATT,649,1.49,967,8302.42.00,CH 700,Kliq-Knob-Handle-CH 700-Small-BLACK MATT,Nos
65293e5916276a61f95c2486,Kliq,Handle,Knob,CH 700,Big,Rosegold Glossy,1121,1.49,1670,8302.42.00,CH 800,Kliq-Knob-Handle-CH 700-Big-Rosegold Glossy,Nos
65293e5b16276a61f95c2488,Kliq,Handle,Knob,CH 700,Big,Rosegold Graphite,1121,1.49,1670,8302.42.00,CH 800,Kliq-Knob-Handle-CH 700-Big-Rosegold Graphite,Nos
65293e5c16276a61f95c248a,Kliq,Handle,Knob,CH 700,Big,BLACK GIOSSY,1121,1.49,1670,8302.42.00,CH 800,Kliq-Knob-Handle-CH 700-Big-BLACK GIOSSY,Nos
65293e5e16276a61f95c248c,Kliq,Handle,Knob,CH 700,Big,BLACK MATT,1121,1.49,1670,8302.42.00,CH 800,Kliq-Knob-Handle-CH 700-Big-BLACK MATT,Nos
65293e5f16276a61f95c248e,Kliq,Handle,Knob,MOP ROUND Knob,28MM,Rosegold Glossy,660,1.49,983,8302.42.00,,Kliq-Knob-Handle-MOP ROUND Knob-28MM-Rosegold Glossy,Nos
65293e6116276a61f95c2490,Kliq,Handle,Knob,MOP ROUND Knob,28MM,Gold Glossy,660,1.49,983,8302.42.00,,Kliq-Knob-Handle-MOP ROUND Knob-28MM-Gold Glossy,Nos
65293e6216276a61f95c2492,Kliq,Handle,Knob,CH 200 SQUARE Knob,35MM,AB MATT+GOLD GIOSSY,390,1.49,581,8302.42.00,,Kliq-Knob-Handle-CH 200 SQUARE Knob-35MM-AB MATT+GOLD GIOSSY,Nos
65293e6416276a61f95c2494,Kliq,Handle,Knob,CH 200 SQUARE Knob,35MM,SS MATT GOLD GIOSSY,390,1.49,581,8302.42.00,,Kliq-Knob-Handle-CH 200 SQUARE Knob-35MM-SS MATT GOLD GIOSSY,Nos
65293e6516276a61f95c2496,Kliq,Handle,Knob,CH 200 ROUND KNOD,32MM,AB MATT+GOLD GIOSSY,354,1.49,527,8302.42.00,,Kliq-Knob-Handle-CH 200 ROUND KNOD-32MM-AB MATT+GOLD GIOSSY,Nos
65293e6716276a61f95c2498,Kliq,Handle,Knob,CH 200 ROUND KNOD,32MM,SS MATT GOLD GIOSSY,354,1.49,527,8302.42.00,,Kliq-Knob-Handle-CH 200 ROUND KNOD-32MM-SS MATT GOLD GIOSSY,Nos
65293e6916276a61f95c249a,Kliq,Handle,Knob,MERCEDES MOP Knob,38MM,ROSEGOLD GIOSSY,1652,1.49,2461,8302.42.00,,Kliq-Knob-Handle-MERCEDES MOP Knob-38MM-ROSEGOLD GIOSSY,Nos
65293e6a16276a61f95c249c,Kliq,Handle,Knob,MERCEDES MOP Knob,38MM,GLOD GIOSSY,1652,1.49,2461,8302.42.00,,Kliq-Knob-Handle-MERCEDES MOP Knob-38MM-GLOD GIOSSY,Nos
65293e6c16276a61f95c249e,Kliq,Handle,Knob,MERCEDES MOP Knob,38MM,BLACK GLOSSY,1652,1.49,2461,8302.42.00,,Kliq-Knob-Handle-MERCEDES MOP Knob-38MM-BLACK GLOSSY,Nos
65293e6e16276a61f95c24a0,Kliq,Handle,Knob,KQKN 91,ZINC,ROSEGOLD GIOSSY,428,1.49,638,8302.42.00,,Kliq-Knob-Handle-KQKN 91-ZINC-ROSEGOLD GIOSSY,Nos
65293e6f16276a61f95c24a2,Kliq,Handle,Knob,KQKN 91,ZINC,Gold Glossy,428,1.49,638,8302.42.00,,Kliq-Knob-Handle-KQKN 91-ZINC-Gold Glossy,Nos
65293e7116276a61f95c24a4,Kliq,Handle,Knob,KQKN 91,ZINC,ANTIQUEBRASS MATT,428,1.49,638,8302.42.00,,Kliq-Knob-Handle-KQKN 91-ZINC-ANTIQUEBRASS MATT,Nos
65293e7216276a61f95c24a6,Kliq,Handle,Knob,KQKN 91,ZINC,GREY GRAPHITE,428,1.49,638,8302.42.00,,Kliq-Knob-Handle-KQKN 91-ZINC-GREY GRAPHITE,Nos
